TSI NanoScan SMPS Model 3910
Mode,Scan
Serial Number,3910161901
Last Calibrated,2022/03/15


dN (#/cm3)

File Index,Sample #,Date Time,11.5,15.4,20.5,27.4,36.5,48.7,64.9,86.6,115.5,154.0,205.4,273.8,365.2,Total Conc,Median (nm),Mean (nm),Geo Mean (nm),Mode (nm),GSD,Particle Density (g/cc),Firmware Version,Status
1,280,2024/2/14 12:20:47,19.8581,26.0400,33.1176,88.3363,111.2612,96.3134,62.0539,34.2677,12.5920,0.0000,0.0000,0.0000,0.3584,484.1987,39.1099,43.5041,37.9410,36.5174,1.6989,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,281,2024/2/14 12:21:47,23.4899,24.9556,32.8354,89.1424,115.6977,100.7159,62.4169,29.1928,8.8987,0.5155,0.0000,0.5995,0.9991,489.4595,38.7948,43.1449,37.3832,36.5174,1.7043,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,282,2024/2/14 12:22:47,6.9959,22.5588,50.2413,79.1558,87.3026,79.8870,66.0611,50.8951,29.1867,5.6949,0.0000,0.0000,0.0000,477.9793,41.7203,49.4801,42.0588,36.5174,1.7728,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,283,2024/2/14 12:23:47,12.9968,23.0361,34.0119,77.3247,105.0820,99.0978,65.6264,26.5886,0.0000,0.0000,0.0000,1.4285,4.8585,450.0514,39.8259,46.0244,38.7438,36.5174,1.7181,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,284,2024/2/14 12:24:47,14.7239,26.8148,34.6841,79.5891,104.1234,98.8602,73.1105,45.3468,19.9636,0.7447,0.0000,0.0000,0.0000,497.9612,41.4859,46.5614,40.4372,36.5174,1.7206,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,285,2024/2/14 12:25:47,21.0839,25.5944,35.9714,85.5109,97.6014,83.6709,65.6880,58.0649,40.4196,10.9015,0.0000,0.0000,0.0000,524.5070,42.2240,51.4708,42.7428,36.5174,1.8577,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,286,2024/2/14 12:26:47,18.7394,25.6204,30.0336,83.7528,107.5518,96.6075,67.7095,43.9133,23.3471,4.1588,0.0000,0.0000,0.0000,501.4343,41.1228,47.2432,40.5459,36.5174,1.7533,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,287,2024/2/14 12:27:47,21.3316,26.1080,25.1089,76.0747,104.3601,97.5857,67.9802,39.0860,15.4712,0.0000,0.0000,0.0000,0.0000,473.1064,40.9294,45.2247,39.3487,36.5174,1.7228,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,288,2024/2/14 12:28:47,13.0023,28.8613,36.3796,74.3669,91.6033,86.6594,68.5399,49.7951,24.9305,0.6765,0.0000,0.0000,0.0000,474.8148,41.8153,47.7856,40.9877,36.5174,1.7612,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,289,2024/2/14 12:29:47,16.8226,23.8435,37.0869,79.4316,99.6921,89.7404,61.4200,33.2664,11.0779,0.0000,0.0000,0.0000,0.0000,452.3813,39.3270,43.4529,38.0415,36.5174,1.6932,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,290,2024/2/14 12:30:47,10.3128,17.7623,43.2830,84.0879,100.0564,89.1970,64.4414,40.2891,19.5659,2.8442,0.0000,0.0000,0.0000,471.8399,40.5215,46.5254,40.4148,36.5174,1.7038,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,291,2024/2/14 12:31:47,10.8233,20.9339,35.9480,77.8871,94.5038,86.5607,66.5089,47.9986,26.2303,2.9251,0.0000,0.0000,0.0000,470.3196,42.0505,48.7745,41.9658,36.5174,1.7425,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,292,2024/2/14 12:32:47,14.6362,20.9352,25.8449,75.7472,100.4125,90.3666,59.1391,30.6660,9.2978,0.0000,0.0000,0.0000,0.0000,427.0455,40.0544,43.8675,38.7762,36.5174,1.6634,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,293,2024/2/14 12:33:47,15.2209,20.6713,29.4785,77.0407,103.4042,95.3405,63.9972,32.1989,10.3369,0.0000,0.0000,0.0000,0.3575,448.0466,40.3613,44.4069,39.0716,36.5174,1.6721,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,294,2024/2/14 12:34:47,4.4241,23.8940,42.2290,68.3413,92.9927,97.1621,75.5876,38.0156,4.1769,0.0000,0.0000,0.0000,4.1066,450.9298,41.8718,47.6072,40.6968,48.6968,1.6994,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,295,2024/2/14 12:35:47,15.3549,25.4084,36.9541,80.7210,102.1781,91.1435,59.5995,28.9113,7.6937,0.0000,0.0000,0.0000,1.1526,449.1170,38.8466,43.1755,37.5810,36.5174,1.6877,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,296,2024/2/14 12:36:47,11.6246,22.1865,40.2524,78.5576,94.8708,86.6900,64.6984,42.2187,19.8514,0.6829,0.0000,0.0000,0.0000,461.6332,40.7341,46.3455,40.1836,36.5174,1.7187,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,297,2024/2/14 12:37:47,15.0754,31.2331,37.0538,69.1273,91.0069,89.0962,66.6779,37.8891,13.4962,0.0000,0.0000,0.0000,0.0000,450.6557,40.4797,44.6915,38.7489,36.5174,1.7297,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,298,2024/2/14 12:38:47,12.0454,27.5157,35.7366,73.8261,93.8168,88.3340,65.3743,40.6463,18.1272,0.4066,0.0000,0.0000,0.0000,455.8291,40.9003,45.9973,39.8808,36.5174,1.7234,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,299,2024/2/14 12:39:47,20.4271,21.2519,25.2483,87.1606,114.1963,98.3692,60.8485,31.9571,14.4419,2.2677,0.0000,0.0000,0.0000,476.1686,39.7890,44.4476,38.8379,36.5174,1.6953,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,300,2024/2/14 12:40:47,20.7838,20.0060,29.3903,85.8041,106.8812,91.1583,60.1746,38.2122,21.0740,5.1735,0.0000,0.0000,0.0000,478.6579,40.2605,46.5685,39.9299,36.5174,1.7507,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,301,2024/2/14 12:41:47,9.6975,19.8718,36.7129,76.0090,93.0505,83.6748,59.0386,35.1928,14.9348,1.0107,0.0000,0.0000,0.0000,429.1933,40.2313,45.4054,39.6914,36.5174,1.6885,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,302,2024/2/14 12:42:47,18.4464,24.9364,29.3427,77.7471,117.8027,117.3281,78.3647,27.8667,0.0000,0.0000,0.0000,5.5331,5.8696,503.2374,41.1004,48.6939,39.9784,36.5174,1.7733,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,303,2024/2/14 12:43:47,19.8292,25.8574,25.5479,79.1681,112.9025,105.3395,66.8768,26.6977,1.3772,0.0000,0.0000,0.7763,2.6970,467.0693,39.7972,44.0697,37.9993,36.5174,1.6945,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,304,2024/2/14 12:44:47,10.1793,27.1670,38.2329,71.1842,95.7665,96.8403,74.6111,41.8954,11.0577,0.0000,0.0000,0.0000,0.6295,467.5637,41.6337,45.9043,40.0782,48.6968,1.6952,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,305,2024/2/14 12:45:47,9.6582,17.5317,32.3939,66.3227,91.2447,94.2980,76.9299,49.5067,22.8499,2.6768,0.0000,0.0000,0.0000,463.4125,44.8005,49.8921,43.4300,48.6968,1.7129,1.2000,1.4,Inlet flow error; Filling reservoir; CPC flow error; Charger flow error; 
1,306,2024/2/14 12:46:47,14.8074,28.0597,31.4922,68.0433,116.8097,144.9302,133.7599,87.7178,27.1530,0.0000,0.0000,0.0000,0.0000,652.7732,49.1935,51.8619,45.7212,48.6968,1.6940,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,307,2024/2/14 12:47:47,7.0650,25.9351,51.8233,67.1258,88.2059,99.2786,89.8706,58.0389,20.1131,0.0000,0.0000,0.0000,0.0535,507.5099,44.5537,48.5569,42.2516,48.6968,1.7187,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,308,2024/2/14 12:48:47,11.1679,22.7887,32.0003,71.7089,95.7157,94.7643,74.1479,47.9134,19.9667,0.0000,0.0000,0.0000,0.0000,470.1738,42.8628,47.8134,41.7288,36.5174,1.7075,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,309,2024/2/14 12:49:47,12.5825,17.9677,30.8266,86.1699,124.1207,124.8834,93.4141,51.5424,13.0755,0.0000,0.0000,0.0000,0.0000,554.5827,43.2470,47.0050,41.9360,48.6968,1.6345,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,310,2024/2/14 12:50:47,28.2169,19.9272,15.0447,89.2817,122.7178,109.3723,73.7866,48.4905,25.2618,3.9856,0.0000,0.0000,0.0000,536.0851,41.9866,47.9692,41.3475,36.5174,1.7497,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,311,2024/2/14 12:51:47,24.2073,28.0217,44.1208,109.8849,157.4365,162.9954,132.0767,86.5541,41.8176,8.4911,0.0000,0.0000,0.0000,795.6060,45.5828,50.9315,44.0361,48.6968,1.7391,1.2000,1.4,Tilt error; Inlet flow error; CPC flow error; Charger flow error; 
1,312,2024/2/14 12:52:47,18.8334,22.6049,34.1971,103.2603,141.9082,137.3681,104.3192,69.5107,36.7942,10.2780,0.0000,0.0000,0.0000,679.0741,44.5450,50.9405,43.9724,36.5174,1.7348,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,313,2024/2/14 12:53:47,54.6247,42.1708,27.4259,98.1098,130.3093,123.3003,102.3687,89.2804,62.9947,22.1653,0.0000,0.0000,0.0000,752.7498,45.3425,53.6164,43.5517,36.5174,1.9540,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,314,2024/2/14 12:54:47,26.7642,29.8834,33.3188,94.8228,138.6886,149.3307,131.3130,99.9877,55.0046,10.3122,0.0000,0.0000,0.0000,769.4261,48.4343,53.9522,46.1414,48.6968,1.7869,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,315,2024/2/14 12:55:47,33.2901,36.2278,45.2432,124.8718,142.5830,129.1176,120.6878,131.3457,108.9014,45.2079,0.0000,0.0000,0.0000,917.4763,51.0289,60.5291,49.4898,36.5174,1.9326,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,316,2024/2/14 12:56:47,32.2602,52.7051,50.5839,100.7357,146.1765,156.1140,127.5074,78.8601,30.4787,0.0000,0.0000,0.0000,0.0000,775.4217,43.0849,47.1362,40.5254,48.6968,1.7707,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,317,2024/2/14 12:57:47,27.9283,43.3259,50.0210,111.2597,135.8956,121.3585,90.3420,68.5237,52.8883,31.4664,5.5596,0.0000,0.0000,738.5691,42.7071,53.9303,43.6337,36.5174,1.9207,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,318,2024/2/14 12:58:47,22.1650,40.6597,41.6105,91.2216,119.9836,122.9173,107.8821,87.5658,54.6451,14.3421,0.0000,0.0000,0.0000,702.9929,46.7524,53.6410,44.9342,48.6968,1.8459,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,319,2024/2/14 12:59:47,18.8046,29.9483,46.2316,100.4051,117.7348,108.4353,92.7564,84.0072,63.8142,27.7202,0.0000,0.0000,0.0000,689.8577,46.7750,56.3784,46.5519,36.5174,1.8793,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,320,2024/2/14 13:00:47,16.7820,37.1587,52.5930,91.0215,116.9969,124.3665,114.0378,90.4783,51.2678,9.6411,0.0000,0.0000,0.0000,704.3436,46.9056,52.9752,44.8385,48.6968,1.8116,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,321,2024/2/14 13:01:47,19.3472,29.1039,48.1608,108.3295,115.9414,98.0429,85.3243,90.3819,74.7106,31.9717,0.0000,0.0000,0.0000,701.3142,46.9226,57.8254,47.2764,36.5174,1.9118,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,322,2024/2/14 13:02:47,22.5417,34.9417,43.4153,99.8717,123.2344,115.6788,94.6599,77.4562,51.7856,17.7596,0.0000,0.0000,0.0000,681.3449,44.6546,53.0240,44.1930,36.5174,1.8501,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,323,2024/2/14 13:03:47,16.4660,26.2944,41.4798,98.6947,121.9363,112.0400,88.3162,70.8611,53.9312,29.3518,2.0249,0.0000,0.0000,661.3964,45.8828,56.0834,46.3820,36.5174,1.8612,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,324,2024/2/14 13:04:47,21.4831,30.4361,27.4620,86.4936,132.3171,129.2687,85.7891,38.2746,22.9590,26.6012,24.2564,11.3516,0.0000,636.6925,44.8226,60.4670,46.7587,36.5174,1.9869,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,325,2024/2/14 13:05:47,30.5966,29.2283,26.4448,99.8536,115.8341,93.6661,70.4931,72.1442,64.4739,31.0475,0.0000,0.0000,0.0000,633.7824,44.8727,56.6813,45.8555,36.5174,1.9466,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,326,2024/2/14 13:06:47,139.4825,86.1655,16.2292,68.4163,125.8550,131.8920,96.6007,47.0121,10.0366,0.0000,0.0000,2.2931,6.1275,730.1104,36.5875,41.8179,31.8618,11.5478,2.0568,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,327,2024/2/14 13:07:47,15.9278,33.0051,37.7351,85.5391,109.4369,107.2102,89.2479,70.2385,42.9006,10.7853,0.0000,0.0000,0.0000,602.0265,45.1744,52.3558,44.1756,36.5174,1.8140,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,328,2024/2/14 13:08:47,10.4712,25.8963,39.9693,71.5255,103.2614,113.9024,97.2106,61.6791,25.9564,2.1478,0.0000,0.0000,0.4652,552.4850,45.7409,50.2612,43.6077,48.6968,1.7241,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,329,2024/2/14 13:09:47,14.6243,28.0181,32.8939,84.5140,124.0923,127.1171,96.5138,55.6806,24.1954,7.1377,0.4211,0.0000,0.8816,596.0900,44.1612,49.8292,42.9575,48.6968,1.7305,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,330,2024/2/14 13:10:47,17.6348,35.8669,36.0711,73.4472,107.6647,119.7690,106.4056,78.0306,45.1190,15.9811,0.0000,0.0000,0.0000,635.9899,48.2204,54.4194,45.8591,48.6968,1.8280,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,331,2024/2/14 13:11:47,34.6190,46.3304,38.6591,100.5765,137.0150,142.1230,128.3421,111.7673,80.8996,35.4334,0.0000,0.0000,0.0000,855.7653,49.6744,57.7229,47.4637,48.6968,1.9146,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,332,2024/2/14 13:12:47,36.7187,50.1986,51.5593,109.0974,134.2498,130.3861,116.4408,107.0051,84.1943,45.5024,6.8782,0.0000,0.0000,872.2306,48.5241,59.0039,47.2394,36.5174,1.9849,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,333,2024/2/14 13:13:47,25.7830,56.9684,64.1589,104.9159,108.1310,101.9293,106.6256,121.3811,104.0118,48.3084,0.0000,0.0000,0.0000,842.2134,51.1322,60.7487,48.4880,86.5964,2.0110,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,334,2024/2/14 13:14:47,14.0912,34.1968,50.1546,87.2817,103.9014,116.2761,131.2585,140.9308,116.5993,56.4021,0.0000,0.0000,0.0000,851.0925,59.6535,66.3193,54.8593,86.5964,1.9104,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,335,2024/2/14 13:15:47,11.9195,41.2932,59.7513,91.1017,92.0126,89.3912,97.6897,111.3191,94.2965,42.8108,0.0000,0.0000,0.0000,731.5856,53.6895,62.4312,50.5755,86.5964,1.9629,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,336,2024/2/14 13:16:47,14.4163,31.4103,48.7606,81.4877,95.3960,97.4100,94.5591,87.3282,61.3791,22.0715,0.0000,0.0000,0.0000,634.2188,49.2649,57.2353,47.3728,48.6968,1.8831,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,337,2024/2/14 13:17:47,22.9314,24.3982,31.6364,86.2320,107.5750,104.3061,94.8216,90.4094,69.9047,29.8529,0.0000,0.0000,0.0000,662.0676,50.5444,59.3830,49.0701,36.5174,1.8947,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,338,2024/2/14 13:18:47,24.8100,33.8164,29.9950,81.2453,111.1197,110.4939,90.7129,70.1737,48.5405,21.3529,0.0000,0.0000,0.0000,622.2603,46.4838,54.5553,45.2059,36.5174,1.8765,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,339,2024/2/14 13:19:47,16.5444,35.2722,40.1014,85.5376,109.2639,111.7084,102.2570,90.7244,67.6465,29.3166,0.0000,0.0000,0.0000,688.3726,49.9174,58.3303,48.2803,48.6968,1.8838,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,340,2024/2/14 13:20:47,120.9162,63.8386,27.1566,95.5887,114.6732,94.0820,78.7623,85.4160,72.7035,30.7229,0.0000,0.0000,0.0000,783.8600,39.7966,50.9809,38.2635,11.5478,2.1882,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,341,2024/2/14 13:21:47,20.4835,23.5243,26.7761,81.2833,107.4118,100.9305,78.4129,60.6164,44.1497,22.5995,0.3408,0.0000,0.0000,566.5288,45.9559,55.0749,45.7556,36.5174,1.8578,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,342,2024/2/14 13:22:47,22.0829,24.8241,32.7169,74.1904,93.1299,89.9299,77.6847,66.9053,51.0211,24.2082,0.0000,0.0000,0.0000,556.6934,47.5692,56.7262,46.5313,36.5174,1.9095,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,343,2024/2/14 13:23:47,11.6407,22.3139,36.2296,73.1899,97.9874,99.6808,81.7598,55.9403,29.3719,8.9564,0.0000,0.0000,0.0000,517.0706,45.0554,51.4112,43.9822,48.6968,1.7646,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,344,2024/2/14 13:24:47,19.6885,22.2362,27.5965,80.0809,93.2378,83.5511,74.4743,78.5013,66.7495,32.4493,0.0000,0.0000,0.0000,578.5654,50.5061,60.7401,49.6247,36.5174,1.9293,1.2000,1.4,Inlet flow error; Filling reservoir; CPC flow error; Charger flow error; 
1,345,2024/2/14 13:25:47,13.2480,30.4591,35.8132,69.5483,97.4053,104.9137,90.0574,62.4957,29.1069,3.3223,0.0000,0.0000,0.5147,536.8847,45.5827,50.7535,43.4475,48.6968,1.7699,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,346,2024/2/14 13:26:47,9.0258,21.6041,40.7406,71.1043,89.9391,92.8339,82.4963,63.7448,38.2566,11.8098,0.0000,0.0000,0.0000,521.5553,46.9488,53.9528,45.7296,48.6968,1.7959,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,347,2024/2/14 13:27:47,15.5513,27.9845,29.0062,59.3538,93.5001,108.2352,95.1700,62.2668,24.6546,0.0000,0.0000,0.0000,1.2364,516.9588,46.9507,51.0436,43.8915,48.6968,1.7584,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,348,2024/2/14 13:28:47,11.8332,22.5224,37.1227,73.0534,96.7364,98.8197,83.5238,61.1477,38.4779,17.1239,0.0000,0.0000,0.0000,540.3612,46.7647,54.3904,45.8346,48.6968,1.8117,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,349,2024/2/14 13:29:47,13.3040,21.9220,38.8795,87.8223,99.3958,89.0267,77.2636,74.7207,57.9643,23.4419,0.0000,0.0000,0.0000,583.7409,47.4829,57.3045,47.4753,36.5174,1.8682,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,350,2024/2/14 13:30:47,42.3103,42.4488,44.1073,105.0378,112.5574,91.2642,76.5659,83.6400,72.2514,31.5884,0.0000,0.0000,0.0000,701.7715,43.2960,55.4337,43.9629,36.5174,2.0127,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,351,2024/2/14 13:31:47,68.9098,70.6970,46.5969,102.6591,137.5313,135.2072,110.5215,82.8547,47.9881,10.8354,0.0000,0.0000,0.0000,813.8010,41.0967,47.7035,38.7442,36.5174,1.9461,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,352,2024/2/14 13:32:47,65.6994,75.2936,52.9820,101.9144,138.3100,144.1387,126.5271,98.2915,56.4506,12.1154,0.0000,0.0000,0.0000,871.7227,42.7709,49.3040,40.0794,48.6968,1.9499,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,353,2024/2/14 13:33:47,93.3285,150.2034,106.1546,160.6761,169.5685,138.0235,100.8018,86.0387,67.6550,32.5042,0.0000,0.0000,0.0000,1104.9544,34.5974,44.9781,34.9718,36.5174,2.0224,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,354,2024/2/14 13:34:47,152.2043,252.1148,177.4384,232.1353,226.1858,170.5234,115.4286,96.3448,74.5526,31.2810,0.0000,0.0000,0.0000,1528.2089,30.2369,40.2231,31.3675,15.3993,1.9868,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,355,2024/2/14 13:35:47,232.0044,283.6060,175.6093,264.2618,282.5127,211.0648,120.0341,72.4128,51.6966,28.8466,0.9981,0.0000,0.0000,1723.0472,29.1096,36.6598,29.0529,15.3993,1.9355,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,356,2024/2/14 13:36:47,417.6658,529.5129,271.2701,341.8527,341.4930,235.7339,118.0921,68.9093,48.9660,24.2574,0.0000,0.0000,0.0000,2397.7532,23.5274,31.2313,25.0264,15.3993,1.8762,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,357,2024/2/14 13:37:47,378.4324,458.2179,219.9789,287.0515,296.2747,214.1726,120.6077,82.2498,60.3682,25.8326,0.0000,0.0000,0.0000,2143.1864,24.3763,33.1081,25.9539,15.3993,1.9409,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,358,2024/2/14 13:38:47,244.3131,324.0205,196.9735,251.3900,231.4143,154.5095,96.6028,97.4523,97.3315,57.6204,0.0000,0.0000,0.0000,1751.6280,27.4725,39.7001,29.6046,15.3993,2.0805,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,359,2024/2/14 13:39:47,250.3425,366.0603,210.9610,255.1629,257.4798,190.2271,106.6837,61.8009,44.4666,27.9668,6.2565,0.0000,0.0000,1777.4081,25.8808,34.6119,27.1414,15.3993,1.9329,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,360,2024/2/14 13:40:47,239.8397,334.6968,200.1024,255.1642,249.0137,178.2877,106.5774,81.0127,62.2710,27.1391,0.0000,0.0000,0.0000,1734.1047,26.8539,35.8123,28.0026,15.3993,1.9571,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,361,2024/2/14 13:41:47,204.6592,316.5440,179.8557,226.7489,223.8614,162.6800,94.7936,68.1131,52.0929,24.5609,0.0000,0.0000,0.0000,1553.9096,26.6344,35.4521,27.8289,15.3993,1.9439,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,362,2024/2/14 13:42:47,153.5103,288.0889,200.2166,188.5188,195.3188,174.4686,122.2712,56.5674,6.3385,0.0000,0.0000,5.3327,9.3436,1399.9755,26.4256,35.3967,27.7176,15.3993,1.8934,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,363,2024/2/14 13:43:47,134.8639,233.7382,164.2859,186.1966,196.0829,168.6671,118.4190,69.5108,25.8672,0.0000,0.0000,0.0000,0.9485,1298.5801,28.9554,35.4587,29.0616,15.3993,1.8593,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,364,2024/2/14 13:44:47,175.1895,270.4985,147.1343,205.6255,217.4298,165.0408,94.4893,59.1848,41.8018,20.3931,0.0000,0.0000,0.0000,1396.7875,28.0625,35.8297,28.4505,15.3993,1.9253,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,365,2024/2/14 13:45:47,160.0843,258.2563,153.8638,183.2683,182.4069,143.4163,98.4392,76.3376,53.1359,18.2287,0.0000,0.0000,0.0000,1327.4374,27.9500,37.3614,29.1888,15.3993,1.9740,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,366,2024/2/14 13:46:47,176.4328,276.0883,176.1852,212.2501,215.5251,166.3063,101.3119,59.7837,35.0247,13.7603,0.0000,0.0000,0.0000,1432.6684,27.2589,34.6262,27.8907,15.3993,1.8878,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,367,2024/2/14 13:47:47,172.6886,269.9290,162.8520,179.8888,186.7376,156.5940,110.0813,72.8056,42.9816,14.2419,0.0000,0.0000,0.0000,1368.8005,27.4660,36.1453,28.5663,15.3993,1.9459,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,368,2024/2/14 13:48:47,173.4063,271.8768,163.0715,197.6116,205.3046,164.3178,105.6845,65.9489,35.3861,7.7310,0.0000,0.0000,0.0000,1390.3391,27.4704,34.7390,28.0211,15.3993,1.8929,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,369,2024/2/14 13:49:47,238.2865,277.1689,143.6778,198.1414,212.3006,156.9418,85.5078,47.2011,31.5964,17.8803,1.8527,0.0000,0.0000,1410.5552,25.8207,33.4721,26.4877,15.3993,1.9219,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,370,2024/2/14 13:50:47,136.9250,201.7891,127.9340,181.9807,191.8067,147.3487,88.8047,56.7161,36.8528,15.4934,0.0000,0.0000,0.0000,1185.6512,29.5004,36.9406,29.5583,15.3993,1.9159,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,371,2024/2/14 13:51:47,122.9060,229.0184,174.9763,184.3669,172.5474,136.0234,96.0066,67.5609,39.2464,9.5049,0.0000,0.0000,0.0000,1232.1574,27.8250,36.1915,29.0608,15.3993,1.9002,1.2000,1.4,Inlet flow error; Filling reservoir; CPC flow error; Charger flow error; 
1,372,2024/2/14 13:52:47,134.2710,242.3477,158.4999,181.5477,179.7350,141.8076,93.1673,62.1023,37.8830,11.6085,0.0000,0.0000,0.0000,1242.9700,27.7613,35.8562,28.7109,15.3993,1.9065,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,373,2024/2/14 13:53:47,109.6445,238.1180,174.8967,177.1569,184.8516,161.5219,107.3069,45.6063,2.5825,0.0000,0.0000,3.6728,6.6727,1212.0308,27.7197,35.1889,28.2731,15.3993,1.8427,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
